CustomerID,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls
3126542,1.3,2.0,3.7,0.0
3159886,0.0,0.0,0.0,0.0
3220462,1.7,0.7,9.0,0.0
3322206,3.7,58.3,25.0,22.7
3075510,3.3,2.0,22.7,0.0
3176726,1.3,36.0,58.0,0.3
3019150,1.7,0.0,0.0,0.0
3217722,2.0,0.0,0.7,0.0
3226114,0.0,1.0,7.3,0.0
3199862,7.7,7.0,80.3,3.7
3003434,4.0,2.0,12.0,0.0
3294506,23.3,3.3,129.3,4.3
3042346,4.7,0.3,18.3,0.0
3271542,1.0,0.3,4.3,3.0
3222134,0.0,2.0,6.3,0.7
3387302,37.0,1.3,121.7,29.7
3114534,1.7,0.0,8.0,0.3
3385302,17.0,7.7,128.0,1.0
3201414,2.0,2.7,4.3,0.0
3187618,7.7,5.0,169.0,2.0
3210558,8.3,0.7,55.0,3.3
3394482,42.3,3.0,27.7,0.0
3246394,5.3,0.3,1.7,0.0
3023006,5.0,1.7,14.3,0.0
3010270,43.3,0.0,9.3,1.7
3235434,6.7,5.0,42.7,1.3
3004926,0.7,0.3,11.7,0.3
3221946,2.0,0.0,17.7,0.3
3163038,1.7,0.7,16.0,0.3
3115966,2.3,1.0,15.3,1.0
3094326,5.0,3.3,16.7,0.7
3073394,3.0,3.0,14.7,3.7
3389562,26.7,0.0,26.3,0.3
3165398,1.0,0.3,1.3,0.0
3332710,3.3,40.3,25.3,0.0
3122714,1.0,0.3,7.7,0.0
3059110,1.0,5.0,37.3,1.0
3126414,2.0,0.3,3.3,0.0
3300082,7.3,1.0,30.7,0.0
3344998,4.3,3.3,20.7,2.3
3330758,8.0,0.3,48.0,0.3
3222546,2.7,4.7,9.0,0.0
3013194,0.3,0.7,21.7,0.0
3209030,2.7,3.3,17.0,2.7
3339878,49.0,1.3,85.0,1.0
3102838,6.0,1.0,36.0,1.3
3208962,2.7,0.3,19.0,0.3
3030986,0.3,1.3,3.7,0.7
3023106,1.0,2.7,25.7,0.3
3071438,0.3,0.7,3.0,0.0
3247094,7.0,76.0,362.7,12.0
3214930,1.0,2.0,5.0,0.0
3008274,0.0,0.0,0.0,0.0
3290470,0.0,0.0,0.0,0.0
3155610,1.3,4.0,21.3,0.0
3363898,3.3,2.3,22.7,9.3
3398198,0.0,0.0,1.3,0.0
3282258,1.3,0.7,6.0,0.7
3102186,8.3,0.3,23.3,0.0
3154430,2.3,0.0,10.0,0.0
3209230,4.0,0.0,24.0,0.0
3001842,14.0,3.0,72.0,5.3
3050570,7.0,3.3,22.7,0.0
3120266,0.3,5.3,1.7,0.0
3339642,1.7,1.3,5.7,0.0
3200590,25.3,4.7,34.0,0.0
3017674,0.7,0.0,0.3,0.0
3390926,0.0,0.0,0.0,0.0
3119902,0.0,1.3,1.7,0.0
3159830,20.7,1.3,137.0,1.3
3303618,0.7,1.3,1.7,0.0
3370426,12.3,7.0,43.7,0.3
3341382,4.0,6.3,13.3,0.0
3325790,2.7,2.0,31.7,7.0
3102274,0.0,0.0,0.3,0.0
3226322,0.0,0.0,6.0,0.0
3348778,1.0,1.3,5.0,2.0
3397814,9.0,2.0,68.0,6.0
3375906,2.0,0.0,24.3,9.3
3193766,0.7,0.0,1.3,0.0
3392858,0.0,0.0,2.0,0.0
3166814,3.7,1.0,29.7,0.0
3083614,0.7,0.3,2.7,0.0
3365050,2.3,9.0,56.7,1.3
3372966,7.3,1.0,34.3,2.0
3248414,1.0,1.3,17.7,4.3
3014802,0.0,0.0,0.7,0.0
3315258,4.0,7.7,18.0,4.7
3026330,5.3,0.0,5.3,0.0
3025582,9.7,2.7,83.7,12.7
3391994,27.0,1.7,102.0,0.0
3050222,5.7,4.0,57.3,1.7
3079738,1.3,10.3,14.7,0.0
3380178,16.3,3.3,115.3,24.0
3373518,4.0,0.0,5.7,0.0
3393782,0.0,0.0,5.3,0.0
3388518,0.0,0.0,12.0,0.0
3018602,2.3,0.0,13.0,0.0
3339910,14.7,0.3,28.0,0.7
3300478,0.0,1.0,2.0,0.0
3140250,1.3,0.0,7.0,0.0
3002290,10.3,12.0,44.7,0.0
3152338,39.0,26.3,136.3,1.3
3189414,1.7,4.0,38.7,1.0
3296306,1.0,6.7,88.0,11.0
3018878,10.0,0.0,17.7,1.7
3328770,8.7,14.0,64.3,0.0
3139102,12.3,0.0,0.0,0.0
3331462,3.3,5.7,47.3,0.0
3010494,4.3,6.7,16.3,0.3
3031902,6.0,1.7,17.3,0.0
3023746,5.7,1.3,10.0,0.0
3169530,4.0,6.3,18.7,0.0
3054610,1.0,1.7,14.0,0.0
3240126,3.0,2.0,9.0,0.0
3145366,1.0,1.7,18.7,0.3
3224782,3.0,0.3,9.0,0.3
3340574,4.7,2.0,66.3,1.0
3308870,12.3,3.7,57.7,7.7
3190230,37.0,3.0,104.3,1.0
3050486,0.0,0.7,9.3,1.3
3029058,7.0,0.0,5.7,0.0
3274402,0.0,0.0,0.0,0.0
3182154,3.0,1.3,13.7,0.0
3097962,5.7,0.3,19.3,0.0
3068698,1.0,2.3,13.3,0.0
3139362,0.3,0.0,1.0,0.0
3109022,20.3,7.0,11.7,8.3
3324006,5.0,0.0,19.7,0.0
3341858,3.7,0.7,7.0,0.0
3296282,0.0,0.0,0.0,0.0
3185494,0.7,8.0,22.3,0.0
3381566,12.3,3.0,74.0,1.0
3202254,2.3,0.7,10.7,0.0
3082274,4.3,1.0,37.7,0.3
3365526,0.3,0.0,7.7,2.7
3154590,23.3,1.7,156.0,2.0
3156638,0.0,0.0,0.7,0.0
3372950,23.0,0.0,0.0,1.0
3342702,0.7,0.3,1.3,0.0
3203246,13.3,2.0,18.3,0.0
3177094,4.0,0.0,9.0,0.0
3286786,13.3,7.7,24.0,3.0
3197582,10.0,4.3,96.7,2.7
3195258,2.3,0.0,10.3,0.0
3239078,17.0,1.3,42.0,3.0
3074426,22.0,3.7,59.0,3.0
3077810,1.3,0.0,33.7,4.7
3349774,0.3,0.0,2.7,0.0
3221806,0.7,2.0,1.0,0.0
3330334,2.0,0.0,33.7,2.3
3327890,3.3,5.0,28.3,7.0
3309878,5.3,1.0,90.7,0.3
3009350,13.7,5.0,73.0,13.3
3200130,2.0,14.0,21.3,0.0
3320690,0.3,1.0,3.0,1.0
3176894,1.0,0.0,5.3,0.0
3060838,16.0,12.7,50.3,0.0
3366826,19.3,2.3,55.7,18.0
3052334,0.0,0.0,0.3,0.0
3158710,1.0,0.3,8.7,1.0
3017950,19.3,1.7,143.3,4.7
3043646,0.0,4.7,0.7,0.0
3304534,5.3,0.7,29.7,0.0
3372346,1.7,47.0,35.7,0.0
3230758,7.7,0.0,109.7,0.0
3189642,5.3,7.3,32.0,4.0
3037166,0.0,0.3,6.0,0.0
3371290,4.7,3.0,25.0,0.0
3342978,3.0,2.7,10.0,0.7
3201286,11.7,17.7,188.7,16.0
3046286,6.3,1.3,27.3,11.0
3369166,26.3,1.0,15.0,0.0
3008830,4.7,8.3,50.3,4.7
3042902,0.0,2.7,12.3,1.0
3092714,0.3,9.0,3.3,0.0
3132558,9.7,0.7,36.7,1.0
3395502,0.0,0.0,0.7,0.0
3355934,8.0,20.3,148.7,6.3
3324538,6.0,1.0,31.7,4.0
3292510,17.7,0.0,3.7,2.3
3361086,1.0,1.3,16.0,0.3
3241198,9.7,3.7,33.7,0.0
3070350,16.7,3.3,32.3,0.3
3088826,2.7,2.0,39.3,11.3
3187382,15.0,2.3,40.0,1.0
3190738,2.3,0.7,14.0,0.7
3069266,6.3,0.7,12.3,0.7
3399870,12.0,4.3,30.3,3.3
3127694,16.7,14.3,51.3,13.3
3209350,12.7,0.7,33.3,1.3
3072030,5.0,1.7,28.0,0.0
3129538,0.0,0.0,0.0,0.0
3330034,5.7,3.3,50.3,0.0
3131770,10.3,1.7,26.3,3.7
3063362,2.3,0.0,1.3,0.0
3265546,0.0,1.0,0.0,0.0
3352746,2.0,8.7,38.3,3.0
3159574,17.3,2.0,98.7,10.3
3393554,5.0,0.0,29.7,1.0
3181970,4.3,2.3,33.3,0.0
3369118,3.7,13.0,61.7,2.3
3032482,7.3,2.0,53.0,0.0
3311582,4.3,1.0,17.0,0.0
3184622,3.7,2.7,14.0,0.0
3079570,18.3,3.7,324.7,1.0
3309498,3.3,2.3,15.7,0.0
3178578,0.7,2.0,11.7,0.0
3258562,14.7,1.0,84.3,3.3
3132506,3.0,3.0,41.0,0.7
3275086,1.7,2.0,19.7,5.0
3349394,19.3,0.0,3.7,0.0
3022390,0.0,0.0,0.3,0.0
3115634,8.7,2.7,12.0,0.0
3342422,4.0,0.0,11.7,0.3
3085666,1.0,3.0,0.0,0.0
3139842,0.0,0.0,0.0,0.0
3182222,1.3,24.0,59.3,0.0
3222586,2.0,0.3,2.7,6.0
3180798,0.7,6.3,23.0,0.0
3327926,0.3,0.7,13.7,0.7
3129282,4.3,5.3,8.3,0.7
3396474,0.0,0.0,0.0,0.0
3376046,2.3,0.7,22.7,0.0
3359654,4.3,0.0,9.0,0.0
3200778,4.7,0.7,10.3,0.0
3049554,2.3,1.3,6.0,0.0
3211030,0.0,0.0,0.0,0.0
3068134,7.0,6.7,19.3,0.3
3289886,0.0,0.0,0.0,0.0
3356282,5.0,1.0,24.3,0.0
3268698,7.7,37.3,12.0,1.7
3264810,14.3,1.3,25.0,1.0
3032502,0.7,1.7,8.7,0.0
3076902,0.7,0.0,1.0,0.3
3168422,6.0,1.3,13.7,4.7
3323446,6.7,3.7,34.3,9.3
3355090,5.7,15.0,14.0,3.0
3379470,24.3,0.3,36.7,2.3
3395902,0.3,0.0,1.3,0.0
3206038,2.7,1.3,11.3,0.0
3179462,0.0,3.0,4.0,0.0
3061190,8.7,1.3,34.3,0.0
3119786,6.7,2.3,0.0,0.0
3145242,10.7,0.0,81.3,8.3
3056718,0.0,0.0,4.7,0.0
3202518,1.3,0.3,4.3,0.0
3285730,0.0,0.0,0.0,0.0
3171886,26.0,0.0,176.0,0.0
3104218,4.0,1.7,2.7,0.3
3391606,0.3,0.0,3.3,0.0
3082218,0.0,0.0,0.0,0.0
3075662,6.0,6.7,41.0,0.0
3251106,3.0,0.0,7.0,0.0
3394310,0.0,0.0,4.0,0.0
3099834,1.3,3.3,43.7,0.0
3119294,4.3,2.7,22.7,0.0
3273278,0.0,1.3,23.0,15.7
3312962,5.3,0.0,7.3,0.0
3226782,4.0,0.0,26.7,0.0
3152930,1.3,1.3,12.7,0.0
3040610,0.0,0.0,0.0,0.0
3341890,13.0,1.0,53.3,0.7
3392814,1.7,1.0,18.7,0.0
3228538,2.3,1.3,3.7,0.0
3071902,1.7,2.0,6.7,0.0
3223682,6.3,1.3,29.0,3.7
3004754,36.0,0.0,0.7,1.7
3137546,10.3,1.3,26.3,4.0
3084242,0.0,0.3,7.3,0.3
3175210,9.0,1.0,14.0,0.0
3045534,0.3,0.0,28.0,0.7
3075822,1.7,1.3,5.7,0.7
3065886,2.0,1.0,3.0,0.0
3180134,6.3,0.3,15.7,5.7
3203538,1.0,2.3,18.0,0.7
3375946,20.0,1.3,1.7,1.0
3147526,5.3,2.3,19.7,0.3
3237018,4.3,3.3,26.7,0.0
3313594,7.3,30.0,14.3,6.3
3128738,0.0,6.7,16.0,0.7
3168854,7.0,0.0,19.7,3.7
3380766,9.7,47.0,13.0,1.7
3104278,2.3,0.0,18.7,0.0
3028198,2.0,1.0,8.0,0.0
3216574,4.0,0.0,6.3,0.0
3059014,6.7,1.7,22.3,1.0
3299754,2.3,6.0,3.3,0.0
3269386,2.0,9.0,9.7,0.3
3072194,0.7,1.3,15.7,0.0
3010022,10.0,0.3,14.7,0.0
3388914,3.7,5.0,24.7,0.0
3251474,1.7,1.0,9.0,1.7
3375126,16.0,0.0,23.0,5.3
3318974,7.3,2.7,22.3,1.7
3041054,6.3,0.3,9.0,0.0
3275498,0.0,0.0,0.0,0.0
3257238,2.7,17.0,38.0,0.0
3372358,6.0,0.7,7.0,4.7
3237850,5.7,1.3,38.0,0.3
3192978,1.0,1.0,19.3,0.0
3290542,2.3,6.0,35.3,0.0
3089582,0.7,0.0,28.3,0.0
3386146,2.3,0.0,2.7,0.0
3186566,2.7,1.3,82.3,0.0
3251662,1.0,2.7,8.0,0.0
3214374,6.3,0.0,28.7,0.0
3374726,7.7,0.7,11.0,0.0
3122206,4.7,0.3,9.7,0.0
3343850,20.7,1.7,17.0,3.0
3020510,0.3,1.0,11.3,0.3
3044786,8.7,17.7,40.7,0.7
3287070,6.0,0.3,28.3,0.0
3371654,14.0,2.7,50.0,7.0
3100250,0.0,0.0,0.0,0.0
3075046,1.7,0.3,10.0,0.0
3165878,0.7,0.0,1.0,0.0
3047098,5.7,12.0,94.3,7.0
3140178,1.0,0.7,2.0,0.0
3031090,1.0,0.3,15.3,0.0
3125606,10.3,2.0,41.3,0.0
3344218,9.7,0.7,88.7,0.3
3175522,4.0,0.3,15.0,2.7
3083282,0.0,0.0,0.0,0.0
3188650,3.0,0.0,10.0,0.7
3119086,6.7,13.7,2.3,0.0
3187314,0.0,0.3,3.3,0.0
3309646,0.7,5.3,25.7,1.0
3213958,2.0,1.3,21.0,4.3
3392838,12.3,2.3,32.0,0.3
3324354,0.0,7.7,15.0,2.3
3212890,7.7,0.3,37.7,0.0
3321062,0.7,17.3,98.0,26.0
3171734,2.3,11.3,149.0,17.0
3203014,4.3,0.0,18.7,5.3
3399158,1.0,0.0,1.7,0.0
3338890,13.7,8.0,80.3,1.3
3244098,4.3,3.3,18.7,0.0
3054866,30.3,3.7,265.0,0.7
3398090,0.0,0.0,1.3,0.0
3004134,0.0,3.0,2.3,0.0
3366114,10.3,1.0,47.3,2.7
3399978,71.7,4.3,287.0,1.3
3050482,4.0,6.0,21.3,0.0
3390574,1.0,23.3,31.0,0.7
3227034,0.7,1.0,2.0,0.0
3073566,14.0,0.7,17.3,0.0
3114206,2.0,4.0,25.7,0.0
3096178,8.3,1.0,19.0,0.0
3219062,3.0,0.0,9.3,0.0
3142246,1.3,3.7,21.7,0.0
3076558,0.3,0.3,1.7,0.0
3020514,26.7,2.0,40.0,6.7
3283098,34.0,0.3,46.0,0.0
3035666,0.0,0.3,1.3,0.0
3134014,14.7,2.3,104.0,3.7
3189786,4.3,17.3,119.3,10.0
3337646,4.7,2.0,57.0,2.3
3222762,6.0,3.0,8.7,0.0
3191306,1.0,0.0,8.0,3.7
3153710,3.0,1.3,20.0,0.0
3363994,0.3,0.3,2.0,0.0
3283246,0.0,0.0,0.0,0.0
3049862,6.3,0.7,27.7,2.3
3171766,3.7,0.3,26.0,0.0
3087378,2.7,0.3,18.7,1.7
3166354,1.3,0.3,5.0,0.3
3091506,6.0,55.3,20.7,4.0
3233458,16.3,3.7,45.3,0.0
3024854,2.0,4.7,21.7,0.0
3324122,7.7,7.3,30.7,4.7
3367026,14.0,12.7,61.0,13.3
3369278,2.7,0.0,2.0,4.3
3377906,4.0,0.0,27.3,6.0
3380942,2.3,0.3,16.7,0.3
3300946,8.7,0.0,11.0,6.0
3007710,3.3,3.0,17.7,0.0
3325898,0.0,1.0,2.0,0.0
3239670,3.7,0.0,8.7,0.0
3042918,0.0,0.0,0.0,0.0
3163642,4.3,12.7,10.0,0.0
3095362,10.7,4.3,10.0,0.0
3364178,69.7,10.3,86.3,18.7
3385398,9.3,0.7,71.0,1.7
3320166,8.7,8.0,47.7,0.3
3315522,3.0,0.7,9.7,0.0
3252882,2.7,0.0,6.3,0.7
3170994,2.0,15.3,26.3,0.0
3117182,7.0,0.3,15.7,1.0
3041422,0.0,5.0,2.0,0.3
3316034,0.3,3.3,3.7,0.0
3333674,6.7,57.7,22.7,0.0
3286206,1.3,14.3,28.0,1.3
3207142,2.7,14.7,11.7,0.0
3290890,0.0,0.0,0.0,0.0
3147238,0.3,0.0,9.7,0.0
3268058,0.0,0.0,0.0,0.0
3194626,2.3,1.7,13.7,1.0
3374782,9.0,3.0,97.0,3.3
3306618,2.0,8.0,9.0,0.3
3233906,0.0,0.0,0.0,0.0
3233058,2.3,0.3,8.3,2.0
3282790,0.0,0.0,0.0,0.0
3004190,0.0,0.0,0.0,0.0
3223970,30.7,2.0,222.3,14.7
3303586,6.7,8.3,49.7,0.0
3070010,2.7,3.0,10.7,0.0
3047418,7.7,28.7,48.7,3.3
3362230,19.7,3.0,68.0,0.0
3331094,0.3,0.0,0.0,0.0
3247982,6.7,0.0,13.7,0.0
3115310,0.3,0.0,5.3,0.0
3238478,3.3,0.0,13.0,0.0
3242694,3.3,5.3,9.0,3.0
3172226,0.0,0.0,0.0,0.0
3105354,5.7,1.0,11.3,0.0
3161174,8.7,1.0,27.7,8.3
3156782,3.0,1.3,18.7,0.0
3251074,13.3,18.3,70.7,3.0
3062546,2.7,3.3,13.7,0.0
3320994,0.0,0.0,0.0,0.0
3321750,39.7,2.0,80.7,0.0
3119274,1.7,0.0,9.0,0.0
3216010,29.7,11.7,37.3,5.3
3114494,0.0,0.3,7.0,0.0
3048270,2.0,12.3,41.0,11.3
3364794,18.0,1.3,80.3,8.0
3369586,7.0,0.3,23.0,1.0
3215670,2.3,0.0,2.3,0.0
3387590,7.0,0.3,34.7,17.7
3068214,2.7,0.7,6.0,0.0
3045882,0.7,0.3,3.3,0.0
3056358,2.3,1.0,30.7,0.0
3316590,9.3,17.0,30.7,0.0
3149358,1.0,0.3,37.0,0.3
3356498,0.0,0.0,0.0,0.0
3372266,3.0,28.0,8.3,0.7
3140934,6.7,0.0,1.3,1.7
3190194,6.0,1.7,8.3,11.3
3377994,2.0,6.0,83.3,3.0
3103834,2.0,1.0,21.7,0.0
3220986,0.0,0.0,5.0,0.0
3026466,0.7,0.7,11.3,0.0
3254106,12.3,0.3,12.3,2.0
3230770,16.0,1.0,62.7,10.3
3172114,0.0,4.0,34.0,0.0
3268378,4.0,11.7,119.3,1.0
3052382,6.7,0.3,14.3,0.0
3381250,4.7,0.0,26.7,11.0
3130678,2.0,11.3,26.7,0.0
3266566,0.0,0.0,0.0,0.0
3384458,0.0,3.7,19.7,0.0
3209806,12.7,0.7,58.0,3.0
3083598,44.7,3.0,72.3,5.3
3173694,6.0,0.7,19.0,0.0
3127470,2.3,2.0,17.0,0.7
3060798,0.0,0.0,1.3,0.3
3390366,1.7,0.7,24.3,0.0
3233886,18.0,2.7,45.3,2.0
3364326,18.7,11.3,92.0,2.3
3225706,11.7,0.7,36.0,0.3
3253850,1.3,0.0,2.7,0.0
3002890,24.7,4.3,39.7,1.0
3335578,0.0,0.0,3.0,0.0
3393686,4.7,0.0,18.3,0.0
3326486,0.0,37.3,6.3,0.0
3096106,51.3,2.0,111.0,5.7
3165270,1.0,3.3,4.3,0.0
3272438,0.0,0.0,0.0,0.0
3074294,2.3,0.0,11.0,0.0
3013410,0.0,0.0,0.7,0.0
3284306,20.7,3.0,136.0,11.7
3351010,1.3,3.0,9.0,0.0
3040070,31.7,15.3,86.7,4.0
3069482,0.7,2.3,21.7,2.3
3204318,1.0,0.0,0.0,4.0
3194270,10.3,1.0,32.3,1.7
3230742,0.0,1.3,4.7,0.0
3325282,4.3,0.0,21.7,1.3
3256098,2.7,8.3,57.0,9.3
3348166,16.3,5.7,27.3,1.7
3043986,1.0,1.0,18.3,0.0
3036862,6.7,7.7,46.0,3.0
3245998,17.3,2.3,33.0,3.7
3381790,4.7,0.0,51.0,6.3
3145326,1.3,3.0,10.0,0.3
3277322,12.0,2.7,22.7,0.7
3162694,2.0,0.0,42.0,1.3
3261770,84.0,4.7,132.0,9.0
3129970,4.3,12.3,19.7,5.0
3274210,0.0,0.0,0.0,0.0
3058826,1.0,18.0,2.7,0.0
3259566,0.0,0.0,0.0,0.0
3213982,4.0,11.0,17.3,0.0
3301822,1.7,1.0,4.3,0.0
3201822,25.0,0.0,14.0,10.7
3181090,0.0,0.0,0.7,0.0
3324266,1.3,0.7,7.7,0.0
3055814,8.0,9.7,122.0,0.3
3036626,6.7,0.3,15.3,0.7
3167458,21.3,2.7,33.0,0.0
3375878,22.7,8.0,106.0,9.0
3203434,31.7,2.3,72.0,7.7
3026626,0.0,0.0,5.3,0.0
3301498,0.0,1.0,4.7,0.0
3383926,19.7,1.7,84.3,16.0
3125346,12.0,0.7,126.0,5.0
3101786,6.3,0.7,14.3,0.3
3353658,0.7,1.3,4.0,0.0
3203126,5.3,4.7,14.7,1.3
3308206,15.7,1.3,23.3,0.0
3203798,0.0,3.7,2.7,0.0
3114330,0.3,1.7,12.3,0.0
3181530,6.7,8.0,109.3,1.3
3053486,2.7,1.3,17.3,0.0
3222486,0.0,0.0,1.3,0.0
3054938,4.3,3.0,14.7,0.3
3373398,0.7,3.7,22.0,0.0
3308534,13.0,0.3,17.0,0.0
3208842,2.7,4.0,21.7,0.0
3272186,8.3,12.3,45.0,4.0
3144610,0.0,0.0,0.0,0.0
3104186,5.7,0.0,7.7,2.7
3118886,3.3,0.0,12.0,1.3
3295034,6.7,0.3,36.3,1.7
3039650,1.3,0.3,0.3,0.0
3300158,0.7,0.0,5.0,0.0
3240994,3.0,0.0,8.7,0.0
3022546,5.7,0.7,0.7,2.0
3344350,7.3,0.0,11.3,0.0
3105510,0.0,0.0,0.0,0.0
3074798,3.3,5.0,31.0,1.7
3368614,6.0,1.0,25.3,5.3
3009126,2.3,0.0,46.0,1.3
3107402,0.0,0.0,0.0,0.0
3317346,0.3,1.3,7.7,0.0
3027354,5.3,0.0,16.7,0.0
3329490,1.0,0.0,8.3,2.0
3348218,10.0,1.0,22.0,0.0
3356190,0.3,10.0,15.3,6.7
3132198,1.0,2.0,17.0,0.3
3216546,0.7,0.3,30.3,0.0
3102542,10.3,0.3,12.3,0.0
3041522,9.0,1.0,24.7,0.7
3022238,0.0,2.0,24.7,1.3
3269806,0.0,0.0,0.0,0.0
3264510,0.0,0.0,0.0,0.0
3089050,0.7,4.0,62.3,3.0
3219174,1.7,2.3,4.3,0.0
3318674,4.0,5.0,12.3,0.0
3282866,0.0,0.0,0.0,0.0
3369486,20.3,39.3,174.7,55.7
3111086,10.3,0.7,45.7,1.0
3355614,2.0,17.0,29.3,6.0
3300694,5.0,0.0,15.7,0.0
3103506,13.0,5.3,46.7,2.0
3261478,1.3,7.0,1.7,0.3
3270938,5.0,8.3,49.0,1.0
3164266,1.7,0.0,1.3,2.7
3213022,1.3,0.3,11.0,0.0
3388546,12.3,1.0,63.7,5.7
3393606,0.3,0.0,4.7,2.0
3198914,9.0,0.0,48.3,0.0
3103346,6.0,0.0,15.0,0.0
3204486,6.3,1.3,14.7,0.0
3296602,1.7,18.0,9.7,0.0
3010230,14.7,22.7,46.3,0.0
3337638,8.3,15.0,101.7,13.0
3079274,3.3,1.0,24.3,4.3
3350278,3.7,0.0,6.0,0.7
3210998,8.3,0.7,10.7,0.0
3098462,0.0,0.7,6.7,0.7
3025298,6.0,28.0,10.3,3.7
3395834,47.0,4.7,77.7,0.7
3021494,15.3,1.7,36.3,0.0
3265294,0.0,0.0,0.0,0.0
3110234,1.0,1.7,21.3,0.0
3187486,1.3,0.0,20.3,0.3
3337178,4.3,0.3,16.0,0.0
3208618,5.3,0.0,65.7,13.7
3083262,23.3,0.7,41.3,1.0
3124938,4.3,9.7,45.7,3.7
3020258,6.3,0.3,15.7,0.3
3067958,2.3,0.0,9.3,0.0
3371598,1.7,2.0,17.7,2.0
3346294,2.7,1.0,28.7,2.0
3221562,2.7,6.0,152.3,1.0
3248482,4.0,0.3,18.3,0.3
3285746,0.0,0.0,0.0,0.0
3188134,6.7,0.7,4.3,0.0
3258182,0.0,1.3,5.0,0.0
3118290,3.0,0.7,8.3,3.7
3013134,0.0,0.0,0.0,0.0
3129906,7.0,1.0,14.3,0.0
3210966,0.0,0.0,0.0,0.0
3228806,0.0,0.0,0.0,0.0
3132218,1.0,1.0,6.7,0.0
3186118,0.7,10.7,10.3,0.3
3229154,0.0,0.0,0.0,0.0
3284990,12.7,1.0,23.3,1.0
3193098,33.0,6.3,24.7,1.3
3031010,0.0,0.0,0.0,0.0
3213514,10.7,0.7,41.7,0.3
3333202,3.3,24.0,16.0,0.0
3139270,9.3,0.7,5.3,0.0
3329714,1.0,1.3,6.3,2.0
3162410,23.7,2.3,108.0,20.0
3155762,2.7,2.0,14.7,0.0
3110206,6.3,11.7,37.7,0.0
3135790,11.0,3.0,20.3,1.7
3011218,3.3,0.0,27.7,2.0
3385502,0.0,0.0,4.0,0.0
3386762,2.7,8.3,12.3,0.0
3312966,28.0,6.0,123.3,1.7
3156150,1.7,3.0,14.0,0.0
3028966,3.0,1.3,1.7,0.0
3180142,1.0,1.3,0.0,0.0
3086698,10.0,0.7,5.3,0.0
3196234,6.0,6.0,24.3,0.0
3012958,2.0,2.3,14.0,0.3
3122746,1.7,6.3,201.3,4.7
3380174,5.0,0.0,12.7,4.3
3258382,7.7,1.7,31.3,0.0
3011154,1.7,1.3,9.0,0.0
3036474,0.0,0.0,1.0,0.0
3096694,15.3,28.3,46.3,0.0
3367126,4.0,3.7,37.3,0.0
3012722,0.3,0.3,18.0,0.0
3257002,6.7,1.3,35.3,0.0
3300270,22.7,4.0,70.0,0.0
3399358,3.7,0.0,58.7,0.3
3293958,0.0,0.0,0.0,0.0
3071806,6.3,3.3,25.7,0.0
3079094,0.3,0.0,1.3,0.0
3131102,1.7,6.3,3.3,0.0
3039822,2.7,0.7,47.0,0.0
3236566,0.0,0.0,18.3,0.7
3169042,7.0,53.7,54.7,0.3
3352086,2.0,2.0,7.3,0.0
3397874,2.7,0.7,7.0,0.0
3157246,0.3,0.3,3.0,1.7
3280958,0.0,0.0,0.0,0.0
3102642,0.7,0.0,3.3,0.0
3387754,2.3,3.0,25.7,3.0
3010710,10.7,0.3,23.0,0.0
3055522,1.7,1.0,3.7,0.3
3245894,1.3,2.7,6.7,0.0
3065178,2.7,2.7,19.0,0.0
3131822,0.0,0.0,1.3,0.0
3033930,1.3,0.3,7.7,0.0
3274382,0.0,0.0,0.0,0.0
3313586,1.3,10.3,11.0,4.7
3068334,8.0,2.0,13.7,0.0
3340090,0.7,0.0,1.7,0.0
3172066,2.0,2.3,74.7,1.0
3079182,0.7,0.0,0.0,0.0
3253690,6.3,15.7,79.7,3.0
3255482,2.3,1.3,27.0,0.0
3099482,6.7,0.3,20.0,0.0
3351894,5.3,11.3,8.0,0.0
3241098,0.3,10.3,55.7,0.7
3313442,13.7,16.3,6.0,0.3
3210270,4.0,0.3,15.3,0.0
3253614,38.3,5.7,155.7,15.7
3079646,2.3,2.3,107.3,4.0
3234366,29.0,5.7,61.3,1.0
3189682,8.0,4.7,61.7,0.7
3149846,15.7,0.3,24.3,0.0
3041538,1.7,6.7,12.3,0.0
3279978,4.7,8.7,88.7,0.3
3382310,8.3,1.7,16.3,0.0
3257898,4.3,0.3,77.3,0.0
3317562,0.0,0.3,3.7,0.0
3043570,2.0,12.7,17.7,0.0
3257102,12.7,37.7,10.0,0.0
3326702,3.7,0.7,14.0,0.0
3156634,0.3,4.3,13.0,0.0
3259506,0.3,0.3,4.0,0.0
3374666,4.7,0.0,10.7,0.3
3376086,10.3,1.0,12.7,0.0
3109402,6.3,2.0,18.3,0.3
3200338,11.3,1.7,80.7,15.0
3160566,0.7,2.7,26.0,0.0
3116246,9.0,0.3,17.0,0.3
3026410,2.0,2.0,60.0,0.0
3145246,2.3,0.0,13.3,0.0
3362458,1.3,4.3,8.3,0.0
3257614,20.7,3.0,57.3,0.0
3213194,0.7,5.0,2.3,0.0
3010562,3.0,0.7,7.3,0.0
3253310,2.0,1.3,23.0,0.0
3218678,0.0,2.0,14.7,0.0
3300734,45.7,2.3,186.3,0.3
3201042,0.0,0.0,0.0,0.0
3340958,4.0,19.0,18.7,0.0
3353798,16.0,4.3,113.7,1.7
3144750,0.3,8.0,4.3,0.0
