CustomerID,Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,OverageMinutes,RoamingCalls,Occupation
3271082,Yes,37.49,902.0,45.0,0.0,0.0,Other
3319134,Yes,52.33,670.0,45.0,30.0,5.7,Other
3338914,No,107.62,927.0,83.0,0.0,20.1,Self
3010222,No,105.12,951.0,47.0,34.0,40.2,Other
3332282,No,34.99,231.0,45.0,0.0,0.0,Other
3175862,No,88.11,852.0,41.0,110.0,0.0,Crafts
3003442,No,89.94,169.0,95.0,17.0,0.0,Professional
3018086,No,39.94,44.0,34.0,0.0,0.0,Other
3353714,No,87.14,1470.0,50.0,91.0,0.4,Other
3055954,No,17.2,3.0,17.0,0.0,0.0,Other
3376794,No,56.23,1066.0,70.0,14.0,0.0,Other
3285778,No,45.62,710.0,36.0,41.0,0.0,Professional
3104034,No,86.02,764.0,50.0,117.0,0.0,Other
3261626,Yes,59.35,518.0,60.0,12.0,0.0,Other
3324398,No,40.28,434.0,55.0,20.0,0.0,Other
3355766,Yes,102.44,784.0,45.0,150.0,0.6,Other
3266686,No,244.63,1624.0,60.0,564.0,9.7,Professional
3132454,No,50.23,542.0,50.0,12.0,5.2,Other
3093598,Yes,38.24,24.0,45.0,0.0,0.0,Other
3082854,No,119.34,1014.0,102.0,9.0,0.0,Professional
3285906,Yes,112.76,1065.0,45.0,222.0,0.0,Other
3014070,Yes,54.57,88.0,60.0,1.0,0.7,Other
3286658,Yes,49.99,607.0,70.0,0.0,0.0,Professional
3162478,No,53.25,295.0,50.0,0.0,0.0,Other
3211850,Yes,50.63,602.0,41.0,38.0,3.5,Other
3213266,No,35.24,125.0,35.0,0.0,0.0,Other
3303678,No,135.43,1997.0,106.0,86.0,0.3,Other
3356254,No,89.09,1039.0,85.0,32.0,0.9,Other
3113126,No,30.0,211.0,30.0,0.0,0.0,Other
3385594,No,70.89,1247.0,70.0,52.0,0.0,Other
3269994,No,36.03,356.0,40.0,17.0,0.0,Other
3065494,No,27.65,27.0,30.0,0.0,0.2,Other
3170402,Yes,53.24,579.0,60.0,0.0,0.0,Other
3294658,No,47.44,444.0,45.0,21.0,0.2,Professional
3155746,No,157.22,1204.0,74.0,492.0,0.0,Other
3221374,Yes,36.97,469.0,30.0,8.0,0.0,Other
3090798,Yes,31.23,70.0,30.0,2.0,0.1,Other
3162842,No,30.98,81.0,30.0,0.0,0.0,Crafts
3267246,No,34.37,50.0,40.0,0.0,0.0,Crafts
3020858,No,56.81,578.0,60.0,0.0,0.3,Other
3206018,No,105.54,934.0,45.0,198.0,0.0,Other
3131118,No,58.57,252.0,50.0,0.0,4.4,Other
3192062,No,75.86,1299.0,37.0,96.0,0.0,Other
3215458,No,132.89,1593.0,60.0,201.0,1.7,Other
3275610,No,42.68,92.0,40.0,0.0,3.6,Professional
3332482,No,76.54,1064.0,60.0,74.0,1.3,Other
3079702,Yes,39.47,97.0,35.0,0.0,0.6,Other
3269710,Yes,113.92,881.0,40.0,126.0,8.5,Other
3033454,No,99.87,649.0,45.0,168.0,1.0,Other
3327150,No,39.86,144.0,52.0,0.0,0.0,Other
3129238,No,48.81,368.0,30.0,45.0,0.0,Other
3392518,Yes,71.25,483.0,50.0,56.0,0.0,Other
3206542,No,34.08,276.0,30.0,6.0,1.7,Other
3032186,Yes,45.41,545.0,32.0,50.0,0.0,Other
3059594,No,76.62,1194.0,45.0,112.0,2.0,Other
3182178,Yes,81.32,603.0,50.0,103.0,0.0,Other
3091958,No,43.04,306.0,42.0,0.0,0.6,Other
3338546,Yes,46.83,837.0,10.0,123.0,0.0,Professional
3064586,No,30.26,316.0,30.0,0.0,0.0,Other
3209270,No,97.94,1156.0,40.0,142.0,0.0,Other
3210202,No,89.11,602.0,50.0,103.0,4.6,Other
3262798,No,61.53,1288.0,55.0,17.0,0.3,Other
3042730,No,99.15,2609.0,75.0,66.0,0.0,Other
3371442,No,42.89,297.0,45.0,17.0,0.0,Other
3017990,No,41.77,182.0,40.0,5.0,0.0,Other
3042138,No,74.24,366.0,45.0,98.0,0.0,Other
3209954,No,53.98,812.0,45.0,36.0,0.0,Other
3132574,No,53.31,323.0,42.0,0.0,8.5,Professional
3142322,No,36.48,376.0,45.0,4.0,0.0,Other
3268258,No,52.53,576.0,60.0,0.0,0.0,Other
3291818,Yes,47.59,329.0,52.0,0.0,0.9,Other
3329954,No,113.64,918.0,30.0,248.0,0.0,Other
3304730,No,39.98,321.0,47.0,8.0,0.0,Clerical
3370930,No,87.5,163.0,60.0,74.0,0.0,Other
3127594,Yes,53.21,697.0,60.0,0.0,0.0,Other
3341602,No,47.4,558.0,45.0,35.0,0.0,Other
3025882,No,23.39,6.0,17.0,0.0,0.0,Professional
3249902,No,75.24,1973.0,85.0,1.0,0.0,Other
3222194,Yes,114.2,932.0,50.0,211.0,0.0,Other
3127702,No,59.42,424.0,76.0,3.0,0.0,Professional
3096450,No,96.43,758.0,80.0,0.0,0.0,Student
3156030,No,65.49,961.0,50.0,50.0,0.0,Other
3241382,No,95.98,233.0,105.0,0.0,0.0,Professional
3168646,No,56.89,416.0,47.0,9.0,0.0,Other
3299914,No,10.34,320.0,10.0,0.0,0.0,Other
3232254,No,59.99,55.0,70.0,0.0,0.0,Other
3380254,Yes,53.03,1158.0,46.0,10.0,0.0,Other
3212626,Yes,50.34,370.0,60.0,10.0,0.0,Other
3151762,No,51.35,92.0,50.0,0.0,1.3,Other
3157826,No,14.78,620.0,10.0,0.0,0.0,Self
3276478,No,49.99,166.0,50.0,0.0,0.0,Professional
3235578,No,157.2,2194.0,86.0,227.0,1.0,Other
3327842,No,105.89,1127.0,45.0,250.0,0.0,Other
3323902,No,67.78,638.0,45.0,84.0,2.7,Other
3077594,No,91.94,782.0,70.0,91.0,0.0,Other
3215126,Yes,31.84,427.0,40.0,4.0,0.2,Professional
3270866,Yes,34.78,410.0,40.0,12.0,0.0,Self
3187878,No,30.24,200.0,37.0,0.0,0.0,Other
3175794,No,31.63,153.0,30.0,2.0,0.0,Other
3185498,Yes,68.77,524.0,60.0,32.0,7.4,Professional
3169558,Yes,132.17,1077.0,100.0,96.0,0.0,Other
3221886,Yes,34.37,100.0,30.0,11.0,0.0,Other
3282182,Yes,87.4,1272.0,45.0,150.0,0.0,Other
3051786,Yes,33.97,218.0,30.0,9.0,0.9,Professional
3005090,Yes,5.0,0.0,0.0,0.0,0.0,Other
3308978,No,48.84,561.0,16.0,105.0,0.5,Other
3378286,No,178.81,688.0,31.0,181.0,0.0,Other
3375430,No,38.99,322.0,45.0,0.0,0.0,Other
3247654,Yes,133.75,1077.0,120.0,0.0,1.0,Other
3005902,No,179.63,1008.0,70.0,285.0,16.0,Other
3214902,Yes,141.63,506.0,30.0,299.0,0.5,Other
3111614,Yes,60.55,577.0,60.0,43.0,0.0,Student
3070950,No,22.55,12.0,22.0,0.0,0.0,Other
3336858,No,86.72,634.0,95.0,25.0,0.0,Clerical
3340558,No,158.83,2076.0,110.0,162.0,0.0,Other
3382310,No,43.25,373.0,45.0,1.0,2.3,Other
3004494,No,59.99,205.0,60.0,0.0,0.0,Self
3341590,No,81.94,1339.0,60.0,73.0,0.7,Other
3016126,No,72.79,710.0,60.0,76.0,0.0,Other
3103070,No,14.83,10.0,15.0,0.0,0.0,Other
3341854,No,45.63,167.0,52.0,38.0,0.0,Other
3006746,No,42.93,167.0,50.0,0.0,0.5,Other
3102250,No,42.16,270.0,43.0,22.0,0.6,Clerical
3303918,Yes,34.99,114.0,45.0,0.0,0.0,Other
3278518,Yes,62.72,1042.0,42.0,7.0,0.0,Other
3250838,No,41.74,429.0,10.0,2.0,29.5,Other
3015194,No,36.29,164.0,45.0,3.0,0.0,Other
3013966,No,37.23,111.0,17.0,22.0,0.6,Other
3075002,Yes,190.71,1362.0,45.0,434.0,0.0,Other
3216178,No,53.21,532.0,67.0,0.0,0.0,Other
3246482,No,32.7,292.0,40.0,8.0,0.0,Other
3155342,No,34.12,168.0,32.0,0.0,0.0,Professional
3074058,No,82.6,1167.0,85.0,18.0,0.2,Other
3250570,Yes,72.04,279.0,45.0,103.0,1.1,Other
3223230,No,35.38,457.0,35.0,0.0,0.3,Other
3340178,No,54.47,319.0,70.0,0.0,0.2,Crafts
3347438,No,54.77,444.0,60.0,2.0,0.0,Other
3046534,Yes,65.28,206.0,30.0,117.0,0.0,Other
3324198,No,32.61,366.0,35.0,9.0,2.2,Other
3235266,Yes,36.31,230.0,40.0,0.0,0.0,Self
3052546,No,35.51,154.0,32.0,0.0,0.2,Other
3226670,No,36.9,896.0,49.0,0.0,0.0,Retired
3353478,Yes,41.05,822.0,49.0,24.0,0.9,Other
3335762,No,35.55,134.0,45.0,0.0,0.0,Other
3261130,No,39.99,281.0,50.0,0.0,0.0,Professional
3353282,No,45.05,212.0,51.0,0.0,0.0,Other
3175230,No,91.52,483.0,45.0,108.0,0.0,Other
3243926,Yes,52.29,832.0,68.0,0.0,1.7,Other
3236230,Yes,10.0,0.0,10.0,0.0,0.0,Other
3255330,No,112.25,1524.0,50.0,163.0,0.0,Other
3031058,No,138.73,1398.0,75.0,200.0,0.2,Clerical
3105094,No,49.64,444.0,59.0,0.0,0.0,Other
3222182,No,50.33,114.0,44.0,0.0,2.6,Other
3047822,No,70.1,704.0,62.0,28.0,0.0,Other
3396214,No,40.41,516.0,45.0,16.0,0.0,Other
3187770,No,74.95,518.0,55.0,75.0,0.0,Other
3222282,No,54.48,668.0,50.0,32.0,1.8,Other
3152906,No,34.57,124.0,30.0,12.0,0.1,Other
3248602,Yes,22.61,133.0,30.0,6.0,0.2,Other
3188998,No,9.5,14.0,10.0,0.0,0.0,Other
3113674,Yes,20.32,64.0,20.0,0.0,0.0,Other
3374658,No,52.94,458.0,38.0,52.0,1.2,Other
3139622,Yes,33.96,142.0,30.0,0.0,4.0,Professional
3362266,Yes,26.88,30.0,32.0,0.0,0.0,Other
3167234,No,44.17,711.0,45.0,24.0,0.0,Other
3090458,No,91.18,2309.0,95.0,0.0,0.0,Other
3017262,No,77.95,1378.0,49.0,61.0,0.0,Other
3389762,No,50.38,741.0,53.0,15.0,0.3,Clerical
3136022,No,30.25,196.0,30.0,0.0,0.0,Other
3154518,Yes,34.71,201.0,32.0,6.0,0.0,Professional
3303106,No,34.99,145.0,45.0,0.0,0.0,Professional
3338038,No,37.32,646.0,45.0,6.0,0.0,Other
3106850,No,112.92,476.0,89.0,58.0,0.0,Self
3352022,No,77.65,550.0,80.0,0.0,0.0,Other
3071990,Yes,42.45,87.0,35.0,25.0,0.5,Other
3022450,Yes,30.26,77.0,30.0,0.0,0.0,Crafts
3023842,No,19.99,12.0,20.0,0.0,0.0,Other
3204134,Yes,51.49,158.0,60.0,0.0,1.5,Other
3278986,Yes,110.08,1393.0,89.0,14.0,0.0,Other
3155618,No,33.81,158.0,30.0,10.0,0.0,Other
3185234,No,77.69,371.0,77.0,0.0,0.0,Other
3104486,No,29.99,152.0,40.0,0.0,0.0,Other
3202886,No,66.39,430.0,50.0,47.0,0.0,Other
3111230,No,131.04,706.0,47.0,267.0,0.0,Professional
3015878,Yes,35.01,229.0,30.0,13.0,0.0,Other
3031770,No,16.99,4.0,17.0,0.0,0.0,Other
3276646,No,175.03,1174.0,40.0,260.0,0.0,Other
3345970,No,44.16,503.0,47.0,6.0,0.0,Other
3195170,No,211.29,1746.0,79.0,372.0,0.0,Other
3146410,No,43.08,164.0,30.0,22.0,0.0,Other
3010110,No,85.25,1338.0,85.0,13.0,0.2,Other
3006694,No,29.99,52.0,30.0,0.0,0.0,Other
3114174,Yes,45.06,262.0,45.0,22.0,2.3,Other
3349498,No,39.48,508.0,45.0,0.0,0.0,Other
3038878,Yes,61.04,501.0,85.0,0.0,0.0,Other
3356578,Yes,37.98,132.0,47.0,0.0,0.0,Clerical
3302814,No,29.99,50.0,40.0,0.0,0.0,Other
3395098,No,58.06,475.0,30.0,79.0,0.0,Other
3117842,No,30.27,75.0,30.0,0.0,0.0,Other
3261450,No,9.77,104.0,10.0,7.0,0.0,Other
3211818,Yes,15.51,52.0,10.0,5.0,0.0,Other
3044786,No,47.68,734.0,45.0,0.0,0.0,Other
3340386,No,62.3,296.0,60.0,8.0,0.0,Other
3317998,No,35.48,184.0,45.0,0.0,0.0,Other
3373818,No,33.24,614.0,28.0,20.0,0.0,Other
3114022,No,40.34,214.0,50.0,0.0,0.1,Other
3191578,Yes,151.58,583.0,43.0,207.0,0.0,Professional
3142554,No,35.73,348.0,45.0,0.0,0.0,Other
3116074,No,47.23,432.0,38.0,35.0,0.0,Professional
3014558,No,30.24,92.0,30.0,0.0,0.0,Other
3242850,No,55.97,2404.0,52.0,12.0,0.1,Other
3085758,No,86.38,152.0,21.0,70.0,0.0,Other
3387562,Yes,113.62,870.0,56.0,146.0,1.0,Other
3189486,No,19.99,3.0,20.0,0.0,0.0,Professional
3011614,No,35.9,173.0,45.0,0.0,0.0,Other
3197954,No,31.58,56.0,40.0,0.0,0.0,Other
3384766,No,10.1,186.0,10.0,0.0,0.0,Other
3363258,Yes,66.28,482.0,49.0,69.0,0.0,Other
3057474,No,48.58,258.0,30.0,28.0,0.0,Professional
3291582,No,50.44,1702.0,60.0,0.0,0.0,Other
3297618,Yes,38.62,342.0,45.0,9.0,0.4,Other
3169258,No,43.9,778.0,33.0,40.0,0.0,Other
3208846,Yes,29.99,76.0,39.0,0.0,0.0,Other
3059134,Yes,84.52,778.0,84.0,0.0,0.1,Other
3043462,No,33.88,520.0,45.0,21.0,1.6,Professional
3280430,No,74.33,1061.0,75.0,0.0,7.7,Other
3141770,No,69.65,217.0,30.0,105.0,2.8,Other
3044758,No,56.27,490.0,50.0,0.0,0.3,Other
3053754,No,37.48,169.0,30.0,9.0,1.2,Other
3144354,No,34.99,146.0,45.0,0.0,0.0,Professional
3176198,Yes,55.8,152.0,50.0,0.0,0.0,Other
3177626,No,23.15,480.0,26.0,0.0,1.9,Other
3064602,No,29.55,172.0,25.0,10.0,0.0,Other
3290558,No,38.37,425.0,45.0,8.0,0.0,Other
3094814,No,34.99,16.0,45.0,0.0,0.0,Professional
3361470,No,154.15,2309.0,159.0,0.0,0.0,Professional
3022638,No,112.25,976.0,49.0,193.0,0.0,Other
3030026,No,33.91,202.0,32.0,3.0,0.5,Other
3159990,Yes,45.56,147.0,30.0,44.0,0.0,Other
3073214,No,42.03,259.0,50.0,0.0,1.4,Other
3212578,No,49.35,146.0,40.0,0.0,4.4,Other
3393994,Yes,17.09,6.0,17.0,0.0,0.0,Other
3344774,No,46.23,743.0,55.0,21.0,0.6,Other
3172838,No,35.3,180.0,45.0,0.0,0.0,Other
3207022,Yes,13.25,140.0,10.0,0.0,0.0,Other
3016174,Yes,35.21,49.0,32.0,0.0,2.7,Other
3015858,Yes,65.72,771.0,82.0,0.0,0.0,Other
3382134,Yes,76.09,1382.0,82.0,0.0,0.3,Other
3186630,Yes,193.9,1053.0,60.0,374.0,30.5,Other
3195966,No,78.64,350.0,75.0,0.0,0.0,Self
3140050,Yes,61.94,288.0,55.0,0.0,0.0,Other
3222070,No,37.86,24.0,50.0,0.0,0.0,Other
3044994,No,56.2,926.0,45.0,32.0,0.0,Other
3216726,No,72.86,736.0,30.0,110.0,0.0,Other
3313586,No,36.12,287.0,45.0,0.0,0.2,Professional
3302990,Yes,39.9,20.0,50.0,0.0,0.2,Other
3200958,No,51.61,649.0,60.0,2.0,0.0,Other
3016986,No,125.31,468.0,35.0,224.0,0.0,Other
3171018,Yes,61.34,516.0,50.0,50.0,0.0,Other
3319090,No,95.86,1449.0,67.0,74.0,0.0,Other
3188026,Yes,91.81,524.0,48.0,132.0,1.7,Professional
3233886,No,39.58,797.0,45.0,6.0,2.1,Other
3131710,No,30.0,186.0,30.0,0.0,0.0,Other
3041786,No,262.73,1560.0,63.0,642.0,0.0,Other
3100154,No,35.75,101.0,35.0,0.0,0.5,Other
3158002,No,29.99,34.0,30.0,0.0,0.0,Other
3090478,Yes,92.3,692.0,40.0,173.0,0.0,Self
3014078,No,43.8,64.0,17.0,0.0,12.3,Other
3370454,Yes,10.0,155.0,10.0,0.0,0.0,Other
3082930,No,141.6,618.0,38.0,292.0,0.6,Other
3170014,Yes,65.48,416.0,60.0,8.0,0.0,Self
3271646,No,105.67,1737.0,95.0,0.0,0.0,Clerical
3253610,Yes,86.18,846.0,75.0,0.0,0.2,Other
3213450,Yes,65.26,867.0,30.0,73.0,0.0,Other
3301398,No,157.63,724.0,44.0,143.0,71.1,Other
3253778,Yes,33.99,112.0,40.0,0.0,0.0,Other
3194998,Yes,47.25,49.0,47.0,0.0,0.2,Other
3336994,No,87.03,957.0,70.0,54.0,0.0,Other
3045626,No,75.85,402.0,70.0,0.0,0.0,Other
3185346,No,44.03,380.0,45.0,16.0,0.0,Other
3164886,No,56.86,112.0,38.0,18.0,0.0,Other
3063254,Yes,62.06,318.0,57.0,14.0,0.0,Other
3059834,No,17.03,6.0,17.0,0.0,0.0,Retired
3318354,No,98.95,2900.0,85.0,13.0,0.1,Other
3165998,Yes,30.09,98.0,30.0,0.0,0.0,Other
3012510,No,60.05,1095.0,40.0,38.0,0.0,Professional
3070270,No,156.91,2473.0,130.0,78.0,0.0,Other
3197478,No,47.12,176.0,30.0,18.0,0.0,Other
3257170,No,66.67,427.0,45.0,80.0,3.8,Other
3105358,No,30.26,347.0,40.0,0.0,0.0,Other
3178794,No,100.48,746.0,95.0,0.0,0.1,Other
3344318,No,54.94,1010.0,60.0,0.0,0.0,Other
3208430,No,10.32,118.0,10.0,0.0,0.3,Crafts
3000998,No,94.99,1204.0,85.0,0.0,0.3,Other
3370646,Yes,13.66,2.0,10.0,0.0,0.0,Other
3132038,Yes,90.68,621.0,95.0,0.0,0.0,Other
3072794,No,43.24,735.0,50.0,0.0,0.0,Other
3200470,Yes,57.12,950.0,50.0,0.0,0.0,Other
3103962,Yes,33.04,54.0,32.0,0.0,0.3,Other
3071846,No,59.45,516.0,50.0,29.0,0.0,Professional
3306066,No,57.62,198.0,60.0,0.0,0.0,Other
3290118,No,64.37,257.0,45.0,0.0,29.4,Other
3189394,No,50.79,404.0,45.0,27.0,0.0,Other
3020462,Yes,86.3,683.0,45.0,105.0,0.2,Other
3161730,No,22.88,58.0,30.0,0.0,0.0,Other
3250478,No,49.99,372.0,60.0,0.0,0.0,Other
3266278,No,45.83,594.0,40.0,42.0,0.0,Crafts
3009110,No,89.8,378.0,65.0,0.0,18.4,Other
3070858,No,53.35,572.0,37.0,39.0,0.0,Other
3195798,No,114.89,969.0,60.0,52.0,0.0,Professional
3059746,No,30.26,72.0,30.0,0.0,0.0,Clerical
3281942,No,37.13,236.0,18.0,60.0,0.0,Other
3136982,No,57.4,170.0,70.0,2.0,0.0,Other
3180226,No,47.74,186.0,60.0,0.0,0.0,Professional
3244278,No,42.78,560.0,60.0,0.0,0.7,Other
3255190,No,74.99,782.0,75.0,0.0,0.0,Other
3023834,No,57.02,1129.0,45.0,47.0,0.0,Other
3015722,No,47.59,170.0,30.0,0.0,12.9,Other
3241854,No,49.99,394.0,60.0,0.0,0.0,Other
3113994,Yes,52.35,378.0,30.0,45.0,3.7,Other
3117082,Yes,43.54,253.0,30.0,36.0,0.0,Other
3358194,No,50.1,546.0,65.0,0.0,0.0,Other
3051802,Yes,214.12,649.0,30.0,457.0,13.8,Other
3124170,No,33.67,302.0,30.0,10.0,0.0,Other
3102994,No,87.12,567.0,50.0,111.0,0.0,Other
3115294,Yes,36.47,45.0,35.0,0.0,0.0,Other
3236314,No,36.89,544.0,30.0,18.0,0.0,Professional
3068418,No,31.98,12.0,32.0,0.0,0.0,Professional
3202030,No,47.26,166.0,45.0,0.0,0.0,Other
3072630,Yes,105.97,430.0,46.0,144.0,1.2,Professional
3108690,Yes,100.53,528.0,105.0,10.0,6.9,Other
3298226,No,81.19,422.0,28.0,171.0,0.0,Other
3094266,No,50.24,960.0,60.0,0.0,0.0,Other
3308206,Yes,87.15,1232.0,70.0,75.0,1.9,Other
3332810,No,19.68,517.0,25.0,11.0,0.6,Other
3295066,No,25.2,250.0,25.0,0.0,2.3,Other
3092150,No,173.7,1269.0,74.0,145.0,0.7,Other
3068498,No,11.25,6.0,5.0,6.0,0.0,Professional
3251742,No,121.0,2470.0,56.0,248.0,0.0,Other
3110258,No,31.12,138.0,30.0,5.0,0.0,Other
3192130,No,159.41,585.0,64.0,108.0,0.0,Other
3317046,Yes,46.32,529.0,55.0,20.0,0.6,Professional
3173198,Yes,66.8,457.0,45.0,64.0,0.4,Other
3190462,No,44.59,294.0,30.0,13.0,0.0,Other
3260890,No,77.39,646.0,60.0,49.0,1.8,Professional
3286286,No,54.6,607.0,60.0,1.0,0.0,Other
3055046,No,48.09,9.0,17.0,0.0,0.0,Other
3370446,No,10.0,265.0,10.0,0.0,0.0,Crafts
3294570,No,49.99,212.0,60.0,0.0,0.0,Other
3396614,Yes,17.14,10.0,17.0,0.0,0.0,Professional
3184870,No,62.72,849.0,50.0,0.0,0.0,Other
3047326,Yes,31.25,120.0,40.0,0.0,0.0,Other
3066182,Yes,64.39,185.0,30.0,86.0,0.0,Other
3161582,Yes,59.38,732.0,50.0,33.0,0.0,Other
3014254,Yes,87.9,1076.0,50.0,105.0,0.0,Clerical
3018250,No,51.08,263.0,50.0,0.0,0.0,Other
3013502,No,50.27,729.0,42.0,43.0,0.0,Self
3059694,Yes,29.99,112.0,30.0,0.0,0.0,Professional
3335726,No,46.2,262.0,52.0,16.0,0.2,Other
3259354,No,173.15,1504.0,45.0,395.0,0.0,Other
3031206,No,35.75,175.0,10.0,0.0,0.0,Other
3028902,No,89.8,571.0,80.0,29.0,0.0,Other
3189966,No,34.99,412.0,45.0,0.0,0.0,Other
3382382,No,102.19,358.0,46.0,62.0,0.7,Other
3076318,No,47.91,693.0,70.0,0.0,0.0,Other
3017738,No,65.22,1240.0,60.0,33.0,0.2,Other
3390218,No,50.38,623.0,60.0,0.0,0.4,Other
3141590,No,85.31,249.0,25.0,154.0,0.0,Retired
3181302,Yes,32.66,101.0,30.0,6.0,0.1,Other
3019742,No,51.02,445.0,60.0,2.0,0.0,Professional
3341254,No,91.39,1390.0,45.0,158.0,0.0,Other
3243254,No,39.48,396.0,40.0,22.0,0.9,Other
3056966,No,523.2,2720.0,68.0,1418.0,0.0,Other
3162506,No,28.81,245.0,23.0,19.0,0.0,Other
3189786,No,124.61,2202.0,85.0,146.0,9.4,Other
3160526,Yes,58.34,335.0,50.0,0.0,0.0,Professional
3110090,Yes,47.47,430.0,30.0,30.0,0.0,Self
3396310,Yes,31.93,256.0,30.0,5.0,0.0,Other
3217518,No,179.03,3315.0,160.0,72.0,3.4,Other
3334786,No,53.67,572.0,10.0,118.0,8.2,Professional
3036722,No,63.38,529.0,62.0,0.0,0.0,Professional
3029054,Yes,35.2,96.0,30.0,0.0,0.0,Other
3244254,No,30.98,653.0,30.0,0.0,0.0,Other
3322806,No,92.74,608.0,38.0,178.0,0.0,Other
3008370,No,142.29,1766.0,90.0,14.0,0.0,Other
3021330,No,37.16,164.0,40.0,20.0,0.0,Other
3377254,No,64.87,802.0,50.0,50.0,10.1,Other
3028854,Yes,17.93,30.0,17.0,1.0,0.0,Student
3228990,No,47.74,74.0,60.0,0.0,0.0,Other
3090370,Yes,67.11,222.0,70.0,16.0,0.0,Other
3299710,No,41.86,463.0,45.0,8.0,0.0,Other
3015850,No,55.29,410.0,60.0,0.0,0.0,Other
3231650,Yes,22.12,24.0,30.0,5.0,0.0,Other
3236918,No,38.1,464.0,45.0,7.0,0.0,Other
3349474,No,74.24,936.0,10.0,86.0,34.1,Other
3379494,Yes,59.83,1217.0,64.0,0.0,0.1,Crafts
3298690,No,74.07,380.0,60.0,0.0,24.1,Other
3139390,No,34.29,94.0,30.0,0.0,0.8,Other
3171278,No,75.09,1922.0,95.0,0.0,0.0,Other
3078842,No,69.7,402.0,45.0,59.0,0.3,Professional
3143610,Yes,51.69,314.0,50.0,0.0,0.0,Other
3344398,No,42.51,580.0,40.0,35.0,0.0,Other
3106942,No,34.99,36.0,45.0,0.0,0.0,Other
3163826,No,29.57,88.0,32.0,0.0,0.0,Crafts
3044510,No,29.19,185.0,30.0,3.0,0.0,Student
3164414,No,40.73,84.0,30.0,0.0,10.4,Other
3080522,Yes,55.1,390.0,42.0,46.0,0.0,Professional
3014094,No,30.0,261.0,30.0,0.0,0.0,Other
3067594,No,40.32,352.0,45.0,4.0,3.5,Other
3178086,No,11.75,132.0,10.0,0.0,1.6,Professional
3352778,No,79.23,652.0,57.0,62.0,0.1,Retired
3283026,No,34.99,346.0,45.0,0.0,0.0,Professional
3202530,Yes,86.19,320.0,72.0,30.0,1.9,Other
3073002,Yes,5.0,0.0,0.0,0.0,0.0,Other
3354002,No,69.98,1702.0,51.0,87.0,0.0,Other
3054294,No,30.1,148.0,30.0,0.0,0.1,Professional
3197246,Yes,92.39,1077.0,79.0,72.0,0.3,Other
3006410,No,36.51,1226.0,36.0,0.0,0.2,Other
3057970,No,42.73,168.0,30.0,15.0,0.2,Professional
3129874,No,104.03,448.0,70.0,108.0,0.3,Other
3088810,No,34.79,507.0,10.0,63.0,0.0,Other
3081890,No,53.95,399.0,60.0,0.0,0.0,Professional
3301834,Yes,38.58,224.0,45.0,10.0,0.0,Other
3331374,No,30.64,108.0,40.0,0.0,0.6,Other
3378158,No,10.75,382.0,10.0,5.0,0.0,Other
3139426,No,185.59,940.0,88.0,0.0,88.9,Other
3212646,Yes,55.3,456.0,60.0,0.0,4.4,Other
3380862,Yes,13.35,0.0,21.0,0.0,0.0,Other
3092454,No,51.45,634.0,55.0,10.0,1.5,Other
3365406,No,52.67,1016.0,60.0,5.0,0.6,Other
3248746,No,76.13,316.0,45.0,114.0,0.0,Professional
3072702,No,60.82,818.0,55.0,6.0,0.8,Other
3281758,Yes,54.76,542.0,36.0,75.0,0.6,Other
3084742,No,39.54,887.0,45.0,12.0,0.0,Other
3017686,No,151.69,2410.0,85.0,277.0,0.0,Other
3034550,No,17.53,5.0,17.0,0.0,0.0,Professional
3085214,No,66.62,465.0,80.0,0.0,0.1,Professional
3155674,Yes,52.92,378.0,56.0,0.0,0.0,Professional
3354398,No,11.15,38.0,10.0,1.0,0.0,Other
3087670,No,19.36,60.0,0.0,52.0,0.0,Other
3036074,No,70.02,830.0,50.0,53.0,0.0,Other
3238538,No,52.36,958.0,45.0,48.0,0.0,Other
3113018,No,32.49,204.0,32.0,0.0,0.0,Other
3338510,Yes,63.75,899.0,45.0,81.0,0.0,Professional
3278382,No,60.51,84.0,70.0,0.0,0.3,Other
3028690,Yes,89.7,264.0,17.0,166.0,1.3,Professional
3088610,No,62.44,453.0,50.0,25.0,0.0,Other
3396966,No,37.11,254.0,35.0,0.0,1.1,Professional
3059354,No,16.05,62.0,19.0,0.0,0.0,Other
3059378,No,31.3,88.0,30.0,4.0,0.0,Other
3377406,Yes,39.99,188.0,40.0,0.0,0.0,Crafts
3080990,No,76.95,1032.0,95.0,0.0,0.1,Other
3042966,Yes,35.88,182.0,45.0,0.0,0.2,Other
3223270,Yes,106.56,1814.0,85.0,70.0,0.0,Other
3168214,No,41.28,402.0,45.0,0.0,0.0,Professional
3081694,No,68.58,1597.0,75.0,0.0,0.0,Clerical
3199330,No,158.99,1061.0,21.0,260.0,0.0,Other
3051634,No,53.43,731.0,57.0,0.0,0.0,Crafts
3236402,No,79.39,572.0,65.0,13.0,1.8,Other
3020738,No,53.54,328.0,30.0,52.0,2.6,Other
3250202,Yes,86.22,1127.0,40.0,148.0,0.0,Other
3023354,Yes,47.42,367.0,30.0,49.0,0.0,Other
3019094,No,34.99,322.0,45.0,0.0,0.0,Clerical
3362010,No,30.46,458.0,10.0,53.0,0.0,Professional
3100010,Yes,55.81,457.0,50.0,14.0,1.5,Professional
